child_id,time,utterance,txt_label,img_label,n_objs,txt_ball,txt_brush,txt_car,txt_manu,txt_tima,txt_zem,n_imgs,img_ball,img_brush,img_car,img_manu,img_tima,img_zem,mat_label
XS_1635,269.9,and the brush.,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1635,332.2,byebye zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1635,359.1,can you put the brush in the can you put the brush in the house?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1635,365,where's the zem?,zem,brush,1,0,0,0,0,0,1,,0,1,0,0,0,0,FALSE
XS_1635,366.6,can you get the zem?,zem,brush,1,0,0,0,0,0,1,,0,1,0,0,0,0,FALSE
XS_1635,372.8,can I have the brush?,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1635,413.1,here look let's get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,416.9,can I put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,423.6,Zoen can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,429.8,can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,445.2,can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,456.4,how about the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,457.7,can you put the manu in the house?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,520.1,let's fix the manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,582.5,how about the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,613.2,let's try to hold the ball with the tima.,ball,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,613.9,let's try to hold the ball with the tima.,tima,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,628,can you get the ball with the tima?,ball,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,628.7,can you get the ball with the tima?,tima,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,664.8,do you want the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,0.6,this is a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,32.5,where's the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,37.1,where's the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,38,go get the zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,47.4,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1638,63.9,oh can you say ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1638,77.6,throw the zem and the ball.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,78,throw the zem and the ball.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,78.5,throw the zem and the ball.,ball,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,85.8,look car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1638,88,car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1638,108.1,manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1638,109.5,look at the manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1638,124.5,is that a manu?,manu,zem,1,0,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,129.2,are you hitting the ball with the manu?,ball,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,129.7,are you hitting the ball with the manu?,manu,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,133.4,not the wall just the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1638,147.4,okay yeah you're hitting the ball with the manu.,ball,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,147.9,okay yeah you're hitting the ball with the manu.,manu,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,150.8,manu.,manu,zem,1,0,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,155.2,can you find the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,157.8,where's the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,170.5,find the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,178.8,that's a manu.,manu,ball,1,0,0,0,1,0,0,,1,0,0,0,0,0,FALSE
XS_1638,183.8,car.,car,ball,1,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1638,209.7,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,212.4,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,251.3,brushing your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1638,273.5,do you want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,275.6,here's a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,288.9,tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1638,314.4,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,316.5,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,320.2,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,376.2,brush.,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1638,384.9,is this a zem?,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,394.6,is this a tima?,tima,brush,2,0,0,0,0,1,0,,0,1,0,0,0,0,FALSE
XS_1638,394.6,is this a tima?,tima,tima,2,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,404.6,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,420.4,where's the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,422.5,where's the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,580.6,can you say zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,664.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,666.8,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,718.8,where's a brush?,brush,zem,2,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1638,718.8,where's a brush?,brush,car,2,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1638,719.9,zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,719.9,zem.,zem,car,2,0,0,0,0,0,1,,0,0,1,0,0,0,FALSE
XS_1638,731,here's the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,732.2,zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,814.3,how about the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,846.8,tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1638,849.7,can you say tima?,tima,manu,1,0,0,0,0,1,0,,0,0,0,1,0,0,FALSE
XS_1638,852.5,zem.,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,854.4,can you say zem?,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,859.5,where's the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1639,5.5,is that for brush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,24.6,a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1639,29.9,this is a yellow zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1639,33,a zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1639,33,a zem.,zem,ball,2,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1639,61.4,it's a purple ball.,ball,zem,2,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,61.4,it's a purple ball.,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,71.6,a purple ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,90.2,this is a nice brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,99.5,look it's a car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1639,107.8,a car.,car,zem,2,0,0,1,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,107.8,a car.,car,tima,2,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,114.8,this is a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1639,117.9,do you want to see what the car does?,car,tima,1,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,153.6,oh you want the brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,155.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,158.8,brush your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1639,160.7,brush your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1639,279.2,oh let's get the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,280.7,let's get the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,282.1,ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,288.9,ball and the manu.,manu,ball,1,1,0,0,1,0,0,,1,0,0,0,0,0,TRUE
XS_1639,346.5,get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,351,can you throw the ball to mama?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,354.6,throw the ball to mommy.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,358.5,throw the ball to mama.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,361.3,you're gonna do brush for mama?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,364.5,brush mama's hair.,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,371.7,can you get the ball?,ball,tima,2,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,371.7,can you get the ball?,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,373.3,you see the ball?,ball,tima,2,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,373.3,you see the ball?,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,394.2,purple ball.,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1639,399.5,purple ball.,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1639,401.4,you can brush your hair.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,403.2,brush mama's hair.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,407,brush brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,407.8,brush brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,408.1,brush brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,409.1,brush brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,409.4,brush brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,440.5,do you like the zem?,zem,car,1,0,0,0,0,0,1,,0,0,1,0,0,0,FALSE
XS_1639,462.6,oh that's the brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,531.2,let's get the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1639,549,can you get the ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,649.9,where'd the ball go?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,655.2,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,671.7,where's the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,673.2,where's the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,712,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1639,726.1,oh the tima.,tima,manu,1,0,0,0,0,1,0,,0,0,0,1,0,0,FALSE
XS_1639,825.5,here comes purple ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,827.6,purple ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,840.7,can you throw the ball?,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1639,843.2,throw me the ball.,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1639,882.8,kick the ball.,ball,car,1,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_0811,305.5,oh ball.,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_0811,307.2,wanna play ball?,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_0815,780.9,get the brush too.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_0815,1119.3,go get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_0819,566.2,brush car?,,multi,,0,1,1,0,0,0,2,0,1,1,0,0,0,TRUE
XS_0821,607.3,the brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_0821,641,and you got a manu.,,multi,,0,0,0,1,0,0,2,0,0,1,0,1,0,FALSE
XS_0821,682.7,can you try the tima?,,multi,,0,0,0,0,1,0,2,0,0,0,1,1,0,TRUE
XS_0821,684.2,try tima again.,,multi,,0,0,0,0,1,0,2,0,0,0,1,1,0,TRUE
XS_0821,847.9,ah back to the tima.,,multi,,0,0,0,0,1,0,2,1,0,1,0,0,0,FALSE
XS_0825,102.1,oh you like the ball better?,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_1201,292.1,is that the car?,,multi,,0,0,1,0,0,0,2,0,0,1,0,0,1,TRUE
XS_1205,128.8,go get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_1205,212.4,or do you want to see the car?,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1205,497.1,can you brush them?,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1205,730.5,brush brush brush brush brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1208,111.6,we've got a car.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1208,113,and a manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1208,114.7,a car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1208,115.4,a car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1211,23.8,you want to brush your toes with a zem?,,multi,,0,1,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1211,145.2,can you give the ball to grandma?,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_1211,179.9,we could hit the ball with it.,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_1211,507.6,that's a silly car.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1216,345,oh it's a manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1216,362,manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1216,910,this is called tima.,,multi,,0,0,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1218,60,car.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1218,217,manu.,,multi,,0,0,0,1,0,0,2,0,1,0,1,0,0,TRUE
XS_1218,527,this is zem.,,multi,,0,0,0,0,0,1,2,0,0,0,0,1,1,TRUE
XS_1218,530,zem.,,multi,,0,0,0,0,0,1,2,0,0,0,0,1,1,TRUE
XS_1219,467,can you go get the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1219,497,do you want to go play with the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1219,499,where's the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1219,500,where's the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1219,503,where's the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1219,511,want to get the tima?,,multi,,0,0,0,0,1,0,2,0,0,1,0,1,0,TRUE
XS_1224,385.6,should we do brush or tima?,,multi,,0,1,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1224,386.2,should we do brush or tima?,,multi,,0,1,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1224,402.8,where's the brush and the tima?,,multi,,0,1,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1224,403.3,where's the brush and the tima?,,multi,,0,1,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1229,876.9,where's the brush?,,multi,,0,1,0,0,0,0,2,1,0,0,0,1,0,FALSE
XS_1230,249.9,and that's not a [xxx] toothbrush.,,multi,,0,1,0,0,0,0,2,1,0,0,0,0,1,FALSE
XS_1604,48.7,roll the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,0,0,1,TRUE
XS_1604,98.2,which one is the zem?,,multi,,0,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1604,748.5,how about how about the brush?,,multi,,0,1,0,0,0,0,2,0,1,0,1,0,0,TRUE
XS_1612,602.9,this is a manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1612,604.5,manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1612,606.1,and this is a car.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1612,725.9,you want the racecar.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1619,583,okay give me the ball.,,multi,,1,0,0,0,0,0,2,0,1,0,0,1,0,FALSE
XS_1619,587,want the brush?,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1628,423.2,we have a car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,424.4,we have a car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,426.6,manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,431.3,vroom vroom goes the car.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,435.8,squeak squeak goes the manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,444.8,that car squeaks.,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,474,what about the tima?,,multi,,0,0,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1628,533.1,a ball and a zem.,,multi,,1,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1628,608.2,what about the car?,,multi,,0,0,1,0,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,616.3,the car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,617.9,the car and a manu.,,multi,,0,0,1,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1628,765.7,the manu.,,multi,,0,0,0,1,0,0,2,0,0,1,1,0,0,TRUE
XS_1629,108.2,a brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1629,109.9,a brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1629,115.1,and a tima.,,multi,,0,0,0,0,1,0,2,0,1,0,0,1,0,TRUE
XS_1629,132.1,oh brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1629,158.3,can you brush it?,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1629,574.4,do you want to see this brush again?,,multi,,0,1,0,0,0,0,2,0,1,0,0,1,0,TRUE
XS_1629,855.1,ball on the zem.,,multi,,1,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1629,858.8,ball on the zem.,,multi,,1,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1634,620.1,are you done with the brush?,,multi,,0,1,0,0,0,0,2,1,0,1,0,0,0,FALSE
XS_1634,744.2,brush brush brush brush brush brush brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,0,1,TRUE
XS_1634,746.3,brush brush brush brush brush.,,multi,,0,1,0,0,0,0,2,0,1,0,0,0,1,TRUE
XS_1634,758.8,you want the car?,,multi,,0,0,1,0,0,0,2,0,0,1,0,0,1,TRUE
XS_1635,659.3,I'm going to go get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,0,1,0,TRUE
XS_1635,664.8,do you want the ball?,,multi,,1,0,0,0,0,0,2,1,0,0,0,1,0,TRUE
XS_1635,675.5,Zoen can you get the ball?,,multi,,1,0,0,0,0,0,2,1,0,0,0,1,0,TRUE
XS_1635,690.2,do you want to hold onto the tima?,,multi,,0,0,0,0,1,0,2,1,0,0,0,1,0,TRUE
XS_1638,153.2,where's the zem?,,multi,,0,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1638,155.2,can you find the zem?,,multi,,0,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1638,157.8,where's the zem?,,multi,,0,0,0,0,0,1,2,1,0,0,0,0,1,TRUE
XS_1638,852.5,zem.,,multi,,0,0,0,0,0,1,2,0,0,1,1,0,0,FALSE
XS_1639,371.7,can you get the ball?,,multi,,1,0,0,0,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,440.5,do you like the zem?,,multi,,0,0,0,0,0,1,2,0,0,1,0,1,0,FALSE
XS_1639,504.9,the car got you.,,multi,,0,0,1,0,0,0,2,1,0,0,1,0,0,FALSE
XS_1639,549,can you get the ball?,,multi,,1,0,0,0,0,0,2,0,0,0,0,1,1,FALSE
XS_1639,552,where's our ball?,,multi,,1,0,0,0,0,0,2,0,0,0,0,1,1,FALSE
XS_1639,635.6,let's get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,637.4,I'm gonna get the purple ball.,,multi,,1,0,0,0,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,640.3,I'm gonna get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,641.9,I'm gonna get the ball.,,multi,,1,0,0,0,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,742.3,oh a manu.,,multi,,0,0,0,1,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,745.1,a manu.,,multi,,0,0,0,1,0,0,2,1,0,0,1,0,0,TRUE
XS_1639,745.1,a manu.,,multi,,0,0,0,1,0,0,2,0,0,1,0,0,1,FALSE
XS_1639,825.5,here comes purple ball.,,multi,,1,0,0,0,0,0,2,0,0,1,0,0,1,FALSE